SIC	YEAR	EMP	PAY	PRODE	PRODH	PRODW	VSHIP	MATCOST	VADD	INVEST	INVENT	ENERGY	CAP	EQUIP	PLANT	PISHIP	PIMAT	PIINV	PIEN	DTFP5	TFP5	DTFP4	TFP4
2021	80	1.8	29.2	1.4	2.9	20.7	1151.6	1100.9	58.7	6	33.8	8.6	658.2	266.2	392	0.934	0.925	0.756	0.954	-0.06423	0.93095	-0.06425	0.93088
2021	81	1.7	29.6	1.3	2.8	21.2	1258	1208.8	52.4	6.9	37	10.7	630.2	250.3	379.9	0.996	0.984	0.829	1051	-0.00493	0.92637	-0.0049	0.92634
2021	82	2.2	40.2	1.7	3.5	28.5	1686.8	1556.1	135.6	8.4	54.6	17.4	617.4	242.1	375.3	1002	0.993	0.87	1174	0.05333	0.97711	0.05347	0.97722
2021	83	2.2	43.2	1.7	3.5	29.7	1736.7	1610.8	131.2	4	55.8	18.3	591.5	226.2	365.3	1002	0.999	0.891	1242	0.005	0.98201	0.00494	0.98206
2021	84	2	41.5	1.6	3.4	30.1	1563.8	1478.7	83.3	7.9	45.6	18.4	565.3	210.7	354.6	1.01	1005	0.904	1233	-0.02338	0.95932	-0.02316	0.95958
2021	85	2	40.9	1.7	3.3	31.1	1571	1478	97.6	10.5	46	16.1	551.3	203.2	348.1	0.995	0.994	0.916	1197	0.01314	0.97201	0.01292	0.97205
2021	86	1.7	40.1	1.4	2.9	28.6	1531.2	1430.1	89.4	8	34.2	13.4	534.3	195.6	338.7	1016	0.984	0.959	1.07	-0.02145	0.95138	-0.02151	0.95136
2021	87	1.7	38.9	1.3	2.8	27.4	1420.4	1291.3	133.6	9.7	41.3	11.8	516.7	188.2	328.5	1	1	1	1	0.04984	1	0.04986	1
2021	88	1.9	43.5	1.5	2.9	30.9	1764.7	1487.6	280.7	9.7	50.4	13.1	504.2	183.3	320.9	0.973	1008	1042	0.982	0.12917	113789	0.12917	113789
2021	89	1.8	42.4	1.3	2.8	29.6	1570.4	1331.5	239.7	13.6	43	11.8	491.9	179.1	312.8	0.996	1078	1072	1026	0.01259	11523	0.01258	11523
2021	90	1.6	41.5	1.2	2.6	27.7	1307.5	1105.4	207.5	16.5	43.7	10.2	483.6	177.3	306.3	0.902	1134	1111	1062	0.12206	13019	0.12204	130186
2021	91	1.7	44.9	1.2	2.6	30.2	1231.1	1095.8	135.4	17.4	42.2	10.2	477	174.6	302.4	0.876	1099	1138	1087	-0.05177	123622	-0.05176	123619
2021	92	1.5	42.4	1.1	2.4	28.9	1034	883.7	148.4	9.1	32.7	7.6	470.8	171.9	298.9	0.822	1131	1157	1.09	0.1079	137707	0.10791	137705
2021	93	1.6	45	1.1	2.4	30.2	921.4	736.3	184.3	12.4	34.9	8.4	457.7	167.8	289.9	0.774	1126	1176	1117	0.09251	151053	0.09247	151046
2021	94	1.5	43	1	2.1	26.5	871.8	710.3	158.4	7.3	29.5	7.9	447.5	165.3	282.2	0.736	1146	1204	1078	0.0457	158116	0.04569	158106
2021	95	1.5	43.4	1	2.1	27.1	947	770	180.6	6.9	33.3	7.9	433	159.1	273.9	0.792	1154	1.24	1035	-0.04608	150995	-0.04605	15099
2021	96	1.6	46	1.1	2.3	29.2	1179.7	950.6	227.1	3.8	31.7	7.8	419.6	153.5	266.1	0.97	1253	1257	1192	-0.08489	138707	-0.08472	138725
2021	97	0	0	0	0	0	0	0	0	0	0	0	403.6	146.2	257.4	1025	1229	0	0	0	0	0	
2022	58	17	63	14.1	28.5	49.8	873.6	743.6	133	13.7	82	7.9	289.5	72.2	217.3	0.253	0.322	0.249	0.218	0	116798	0	116645
2022	59	17.1	63.3	14.2	28.9	50.1	893.3	755	137.7	17	83.9	8.2	325.8	106.4	219.4	0.258	0.317	0.252	0.217	-0.03368	11293	-0.03373	112776
2022	60	18.2	68.9	15	31.1	54.1	994	829.8	161.1	10.2	101.2	8.6	388.5	150.8	237.7	0.278	0.329	0.257	0.223	-0.03748	108775	-0.03733	108644
2022	61	18.2	73	15.3	32	57.1	1110.1	946	169.8	11	114.8	8.9	419.9	172.8	247.1	0.282	0.328	0.256	0.221	-0.02429	106165	-0.02392	106077
2022	62	17.6	73.3	14.8	30.2	56.9	1107	927.8	175	12.1	92.6	9.3	459.1	198.5	260.6	0.273	0.329	0.259	0.222	0.04444	110989	0.04419	110869
2022	63	18	78.7	14.9	31.1	61.8	1170.8	995.3	179.7	15.9	106.3	11	494.4	221.8	272.6	0.279	0.328	0.264	0.222	-0.03677	106982	-0.03718	106822
2022	64	17.9	82.8	14.7	31.5	64.3	1225.6	1038.3	190.6	11.8	114.2	11.7	550.4	254.5	295.9	0.284	0.327	0.268	0.219	-0.02052	10481	-0.02066	104638
2022	65	18.6	86.5	15.1	31.9	66.6	1324.7	1125.3	207.7	13.9	114.7	12.5	570.2	270.3	299.9	0.291	0.344	0.273	0.217	0.02337	107288	0.02313	107087
2022	66	19.3	94.5	15.6	34.5	72.4	1552.3	1320.5	246	13.4	147.5	13.2	597.8	289.8	308	0.348	0.381	0.282	0.218	-0.07823	0.99215	-0.07818	0.99034
2022	67	20	103.6	16.6	33.9	80	1707.8	1487.4	226.5	17.3	135	14	633	310.6	322.4	0.342	0.374	0.294	0.214	-0.00842	0.98383	-0.00804	0.98241
2022	68	19.6	107.2	16.4	32.6	83	1783.7	1532	262.5	16.3	151.7	14.8	667.6	330.2	337.4	0.358	0.39	0.307	0.214	0.00757	0.9913	0.00712	0.98943
2022	69	20.5	116.3	17.4	34.2	89.9	1956.3	1638.5	320.2	21.2	161.9	15.6	700.8	347.4	353.4	0.388	0.418	0.322	0.215	0.00781	0.99908	0.00745	0.99683
2022	70	20.7	124.1	17	34.6	93.9	2185.3	1852.5	349.5	24.1	195	16.4	752.3	376.9	375.4	0.412	0.429	0.34	0.225	-0.04151	0.95845	-0.04084	0.95694
2022	71	21.7	144.2	17.3	35	110	2594.2	2183.1	426.4	22.6	229.8	17.3	784.4	397.8	386.6	0.428	0.438	0.359	0.243	0.00427	0.96255	0.00529	0.96201
2022	72	25.2	186.3	20.6	40.8	137.1	3195	2719	492.3	49.9	252.5	24.5	824.2	423	401.2	0.455	0.479	0.373	0.263	0.02594	0.98784	0.02512	0.98649
2022	73	27.5	208.5	22.5	43.7	159	3856.7	3274.8	616.9	37.9	320.9	27.8	909.7	487.2	422.5	0.537	0.531	0.385	0.29	-0.06163	0.9288	-0.06129	0.92784
2022	74	29.6	235.5	24.5	46	179.8	4688.7	4049.1	698.3	57.5	426.6	35	976.3	534.8	441.5	0.596	0.602	0.429	0.403	0.00716	0.93548	0.00807	0.93536
2022	75	29.8	263.8	24.6	47.9	198.9	5213.9	4449.2	779.8	73.2	466.9	45	1059	595.8	463.2	0.644	0.652	0.495	0.486	0.00729	0.94232	0.00712	0.94204
2022	76	30.1	300.3	24.4	48.3	229.2	6106.9	5321.4	823.6	63.2	545.9	51.6	1158.8	666.6	492.2	0.709	0.705	0.529	0.547	-0.03459	0.91028	-0.03437	0.91022
2022	77	26.7	287	22.2	44	223.4	6126	5200.5	948.7	57.2	550.4	58.1	1230.5	712.7	517.8	0.721	0.727	0.575	0.613	0.0332	0.94102	0.03308	0.94083
2022	78	27.4	319.3	22.8	43.6	244.3	6734	5713.1	1055	75	605.9	67.7	1262.7	730.9	531.8	0.805	0.791	0.623	0.701	-0.02634	0.91656	-0.02635	0.91636
2022	79	28.3	354	22.6	45.2	278.4	7654	6492.8	1221.6	99.8	664.4	79.6	1304	757.9	546.1	0.899	0.892	0.682	0.834	0.00408	0.9203	0.0041	0.92012
2022	80	29.5	401.6	23.4	46.9	311	9047.4	7631.2	1438.7	123.3	749.7	98	1389.1	817.1	572	0.974	0.973	0.756	0.97	0.01513	0.93432	0.01513	0.93415
2022	81	30.6	456.9	24.5	49	356.7	10429	8825.5	1642.2	138.7	808.1	113.7	1464.9	872.3	592.6	1.03	1034	0.829	1085	0.00735	0.94122	0.00734	0.94103
2022	82	29.6	472.1	24.1	47.4	363.3	10762.8	9012.7	1777.3	161.2	798.7	138.5	1570.6	954.4	616.2	1045	1035	0.87	1173	-0.00573	0.93584	-0.00563	0.93575
2022	83	29.8	491.1	24.2	47	374.4	10907.4	8930.7	1957.3	147.4	765.6	143.7	1643.4	1008.7	634.7	1048	1039	0.891	1206	0.01553	0.95049	0.01557	0.95043
2022	84	30	519.5	24.4	47.8	397.9	10837	8879.3	1947.9	121.8	784	144.1	1704	1053.2	650.8	1042	1042	0.904	1215	0.00088	0.95132	0.00089	0.95128
2022	85	31.5	562.2	25.7	49.8	425.2	11060.2	9144.3	1910.3	133.3	746.8	149.1	1751.4	1087.4	664	1.01	1008	0.916	1184	-0.00538	0.94622	-0.00538	0.94617
2022	86	32.3	603	25.9	51.8	456.2	11892.1	9537.2	2306.6	140.1	756.8	146.9	1785.3	1112	673.3	1003	0.994	0.959	1043	0.02844	0.97352	0.02851	0.97354
2022	87	33	657.8	27	52.7	510.3	12971	10336.6	2624.8	146.3	874.6	142.1	1828.4	1146.7	681.7	1	1	1	1	0.02684	1	0.02682	1
2022	88	33.8	689.1	28.1	56	543.1	13134.7	10555.6	2575.7	135	922.2	151.8	1880.6	1188.5	692.1	1008	1002	1041	0.969	-0.01664	0.9835	-0.01665	0.98349
2022	89	32.5	692.8	26.7	53.9	534.4	14317.4	11630	2761.8	169.1	1041.9	141.7	1912.7	1208	704.7	1111	1091	1072	1.02	-0.02179	0.9623	-0.02172	0.96236
2022	90	34.9	766.5	28.2	57.8	586.1	16155.8	13369.3	2850.6	272.1	1154.2	154.9	1972	1252.6	719.4	1.17	1121	1112	1071	-0.03122	0.93272	-0.03118	0.93281
2022	91	35	788.8	27.9	56.8	591.5	16379.7	12758.7	3612.6	187.6	1120.2	153.1	2113.9	1369.1	744.8	1129	1052	1144	1081	0.02556	0.95687	0.02556	0.95696
2022	92	36.3	883.2	29.2	61.4	657.4	18351.7	13880.9	4472.4	261.8	1204.6	163.3	2165.2	1415.7	749.5	1167	1098	1164	1079	0.0415	0.99741	0.0415	0.99751
2022	93	34.7	861.2	28.1	59.2	651.7	17519.9	13656.8	3863.3	262.3	1092.7	171.1	2276.2	1496.9	779.3	1175	1.09	1184	1105	-0.05329	0.94565	-0.05329	0.94575
2022	94	33.6	860.4	27	56.2	639.4	17401.8	13841.8	3528.4	279.5	1154.8	167.9	2375.2	1573	802.2	1181	1106	1212	1075	-0.016	0.93064	-0.016	0.93073
2022	95	35.2	928.4	28.1	57.8	677.1	18411.1	14757.5	3721.7	358.8	1277.4	167.7	2478.3	1653.4	824.9	1188	1108	1247	1054	-0.00769	0.92351	-0.00767	0.92362
2022	96	35.7	953.9	28.4	58.6	703.4	19840	16295.4	3599.3	295.2	1278	182.3	2638.8	1784.9	853.9	1284	1228	1262	1178	-0.00957	0.91471	-0.00956	0.91483
2022	97	0	0	0	0	0	0	0	0	0	0	0	2732.9	1867.7	865.2	1235	1.15	0	0	0	0	0	
2023	58	13.4	61.4	10.8	23.2	46.5	820.6	613.7	202.7	12.7	46.5	13.5	268.5	68.1	200.4	0.222	0.323	0.249	0.129	0	141926	0	140926
2023	59	13.3	63.7	11.1	23.2	48.4	850.7	636.2	217.7	13.6	48.6	13.7	302.1	99.7	202.4	0.226	0.318	0.252	0.129	-0.03926	136463	-0.03831	135629
2023	60	13.9	71.8	10.8	22.3	49.6	935.7	670.1	284.9	14.1	58.6	13.9	351.7	134.7	217	0.223	0.322	0.257	0.133	0.04425	142636	0.04555	14195
2023	61	13.2	67.9	10.4	21.3	48.3	1036.8	756.8	265.4	14.3	58.3	14.2	399.1	167.9	231.2	0.236	0.323	0.256	0.133	-0.06344	133868	-0.06136	133501
2023	62	12.2	66.8	9.7	20	47.9	963.2	688.6	248.7	13.4	51	14.4	451.4	202.8	248.6	0.228	0.327	0.259	0.134	0.01975	136539	0.01731	135831
2023	63	12.3	67	9.5	20.1	50.4	937.9	699.4	236.2	12.1	46.8	14.3	491.6	229.4	262.2	0.229	0.325	0.264	0.134	-0.06687	127707	-0.06622	127129
2023	64	12.7	71.7	9.9	21.9	53.8	1020.9	734.7	297.6	17.4	59.1	14.7	532.7	251.9	280.8	0.228	0.322	0.268	0.132	0.02561	131019	0.02596	130472
2023	65	12.5	73.1	9.8	20.8	53.8	1050.1	755.7	285.1	21.2	50.2	15.2	574.4	281.5	292.9	0.228	0.337	0.273	0.131	0.02949	134941	0.02816	134198
2023	66	12.3	73.3	9.6	20.3	54.1	1099.5	802.5	309.8	13.6	63.1	15.6	628.3	319.1	309.2	0.266	0.364	0.282	0.131	-0.11214	120627	-0.11322	119832
2023	67	13.2	83.4	10	20.7	59.3	1263	892.5	373.1	20.8	74.8	16	662.9	339.1	323.8	0.278	0.364	0.294	0.129	0.0009	120736	0.00257	120141
2023	68	12.5	82	9.7	19.6	60.5	1259.2	903.7	351.6	16.4	65.5	16.5	707.5	365	342.5	0.3	0.378	0.307	0.129	-0.06921	112662	-0.07064	111947
2023	69	12.7	88.7	9.8	20.2	64.6	1396.3	986.4	467.5	13.7	74.6	16.9	739.1	380.5	358.6	0.308	0.4	0.322	0.13	0.04277	117586	0.04317	116885
2023	70	12.9	97.4	9.5	20.1	68.6	1365.7	961.3	409.7	24.6	73.9	17.4	765.8	393.1	372.7	0.332	0.411	0.34	0.136	-0.06978	109661	-0.07077	108899
2023	71	12.1	100.8	8.7	18.4	69	1576.6	1140.8	439.1	18.9	77.6	17.8	798.2	413.8	384.4	0.366	0.425	0.359	0.145	-0.06156	103114	-0.05708	102857
2023	72	12.3	108.3	9.4	19.4	77.8	1667.8	1200.8	467.3	32.1	83.2	19.5	826.8	430.7	396.1	0.388	0.463	0.373	0.158	0.01674	104855	0.01582	104497
2023	73	11.3	107	8.5	17.4	74.8	1763	1289.7	486.8	12.8	102.2	19.2	864	458.2	405.8	0.475	0.507	0.385	0.172	-0.13842	0.913	-0.13656	0.91158
2023	74	11.1	115.8	8.3	16.8	82.7	2216.7	1720.8	537.3	24.6	165.9	28	867.1	456.4	410.7	0.571	0.601	0.429	0.226	-0.04385	0.87383	-0.04354	0.87274
2023	75	11.8	134.1	8.6	17.7	93.8	2460.5	1890	539.9	30.8	132.9	38.8	879.7	464.4	415.3	0.613	0.649	0.495	0.286	0.01529	0.8873	0.01371	0.88479
2023	76	11.3	135.5	8.3	16.6	93.8	2442.6	1796	664.2	35.9	146.7	41.7	903.7	479	424.7	0.642	0.68	0.529	0.336	0.0184	0.90377	0.01823	0.90106
2023	77	12.3	163.2	9	18.9	110.7	3188.5	2382.3	805.2	56.2	175	59.5	936.5	498.7	437.8	0.677	0.705	0.575	0.398	0.0161	0.91844	0.0171	0.91661
2023	78	13.1	187.6	9.6	18.8	124.9	3412	2532.6	891.4	62.8	179.6	63	985.4	532.1	453.3	0.734	0.765	0.623	0.438	-0.00922	0.91001	-0.00895	0.90844
2023	79	13.2	205.9	9.6	22.9	139.5	3591.4	2616.6	1018.5	57.6	244.6	66.7	1026.7	561.7	465	0.819	0.861	0.682	0.523	-0.01237	0.89882	-0.01191	0.89768
2023	80	13	215.3	9.5	19.1	144.5	4112.4	3060.3	1059.6	86.8	259.4	81.3	1064.9	587.2	477.7	0.905	0.951	0.756	0.637	-0.00757	0.89204	-0.00693	0.89148
2023	81	13.4	245	9.8	20.1	162.8	4807.5	3633.4	1192.2	121.4	272.8	99.2	1114.7	625.1	489.6	0.968	1009	0.829	0.704	-0.00691	0.8859	-0.00677	0.88546
2023	82	12.2	258.7	8.6	18.4	167.4	4730.7	3296.7	1447.6	98.8	277.8	101.3	1215.9	705.1	510.8	0.974	1015	0.87	1185	0.03552	0.91793	0.03652	0.9184
2023	83	13.1	304.5	8.9	19.7	191.4	5745.9	4059.7	1736.2	114.9	339.4	114.4	1244.5	726.7	517.8	0.977	1023	0.891	1238	0.04014	0.95553	0.03973	0.95562
2023	84	12.7	294.6	8.6	19.1	190	5212.7	3386.4	1814.1	87.4	296.4	93.9	1296	766.4	529.6	0.979	1032	0.904	1236	0.02022	0.97504	0.0202	0.97512
2023	85	12	315.5	7.9	18.1	185	5287.9	3689.8	1628	104.6	318.9	94.2	1327.8	790.2	537.6	0.957	1003	0.916	1.2	-0.0443	0.93279	-0.04454	0.93264
2023	86	13.5	357	8.9	18.5	196	5807.2	3577.9	2254.5	120.7	348.9	91.6	1359.1	814.7	544.4	0.961	0.99	0.959	1.06	0.09059	102125	0.09082	102131
2023	87	14.1	399.3	8.7	18	206.4	5856.7	3463	2391.6	109.6	361.4	74.1	1407.7	854.8	552.9	1	1	1	1	-0.02102	1	-0.02108	1
2023	88	13	377.9	9.3	18.8	219.9	6245.5	3682.9	2577.9	107.7	3	78.7	1445.7	883.7	562	1014	1008	1041	0.974	0.01901	10192	0.01901	101919
2023	89	12.3	375.4	8.8	18.5	216.8	6052.1	3467	2593.5	153.8	379	79	1475.1	902.3	572.8	1133	1088	1072	1024	-0.06805	0.95215	-0.06811	0.95209
2023	90	12.1	348.5	8.5	18.1	215.9	6135.3	3509.7	2670.2	117.2	395.3	77.9	1543.7	947.3	596.4	1.19	1117	1111	1069	-0.04404	0.91112	-0.04401	0.91109
2023	91	13.6	405.9	9.2	19.1	237.9	6343.5	3434.4	2879.6	162.5	375.8	76.8	1569.7	968.7	601	1194	1063	1142	1081	0.00132	0.91233	0.00133	0.9123
2023	92	15.2	451.6	9.9	21.6	272.3	7541	4172.4	3379.5	188.5	429.5	91.2	1629.7	1013	616.7	1262	1.1	1162	1079	0.00586	0.91769	0.00586	0.91767
2023	93	15.3	458.6	10.1	21.8	284.1	7671.6	4212.8	3479.8	134.8	457.8	96.3	1707.1	1078.1	629	1294	1095	1183	1107	-0.03363	0.88734	-0.03363	0.88731
2023	94	15.1	474.9	9.5	20.5	267.9	7446.4	4258.5	3196.1	178.7	514.3	90.8	1730.5	1093.8	636.7	1.31	1116	1.21	1068	-0.04226	0.85062	-0.04225	0.8506
2023	95	15.4	545.4	9.9	21.7	287.7	7500.3	4639.7	2944.1	248.9	649.1	99.6	1786.4	1144.1	642.3	1.32	1127	1246	1032	-0.05779	0.80286	-0.05784	0.8028
2023	96	15.3	547.1	9.9	21.3	305.6	7489	4818.4	2913.7	235.1	877.7	103.8	1895.4	1223.3	672.1	1392	1223	1261	1187	-0.04312	0.76897	-0.04307	0.76896
2023	97	0	0	0	0	0	0	0	0	0	0	0	1982.8	1302.7	680.1	1394	1166	0	0	0	0	0	
2024	58	34.8	153.9	18.7	37.7	72.4	951.5	557.3	394.7	26.2	59.4	10.9	564.2	140.2	424	0.343	0.311	0.249	0.242	0	109759	0	109876
2024	59	34.1	157.9	18.3	38	74.5	1006.5	599.1	409	23.8	59.1	11.2	632.8	205.5	427.3	0.349	0.313	0.252	0.238	-0.02787	106743	-0.02779	106865
2024	60	34.9	163.8	17.5	36.4	73.6	1048.3	621.6	427.7	24.8	61	11.6	718.2	265.5	452.7	0.35	0.317	0.257	0.248	-0.01324	105339	-0.01314	10547
2024	61	33.7	167.7	16.7	35.2	72.3	1085.8	658.2	427.4	20.2	61.1	11.9	799.7	322.8	476.9	0.352	0.321	0.256	0.238	-0.01929	103327	-0.01936	103447
2024	62	32.6	168.3	16.1	34.6	73.2	1092.7	660.6	432.3	26.4	59.3	12.3	871.7	370	501.7	0.351	0.322	0.259	0.244	-0.00808	102495	-0.00811	102612
2024	63	29.6	162.8	15.6	32.5	76.6	1076.5	644.6	433	31.9	60.7	12.6	952.4	423.9	528.5	0.353	0.327	0.264	0.244	-0.00005	102491	-0.0003	102582
2024	64	27.8	157.2	14.7	30.7	75.8	1090.1	648.2	443.1	30.6	79.3	12.9	1065.2	490.3	574.9	0.353	0.325	0.268	0.241	-0.01379	101087	-0.01389	101167
2024	65	26.8	155.6	14.7	31	76.6	1085	654.6	432.5	32.7	59.3	13.1	1132.8	539.9	592.9	0.355	0.328	0.273	0.238	-0.02125	0.98962	-0.02137	0.99028
2024	66	25.3	153.3	13.9	29.5	77.8	1078.4	666.8	413.6	23.8	67.1	13.4	1206.2	591.5	614.7	0.371	0.349	0.282	0.24	-0.03093	0.95948	-0.03123	0.95982
2024	67	24.6	156.4	13.8	27.2	77.2	1059.4	658.3	403	26.6	66.9	13.6	1265.4	624.9	640.5	0.383	0.355	0.294	0.228	-0.03193	0.92932	-0.03256	0.92907
2024	68	23.7	158.2	13.2	26.6	79.8	1091.8	695.3	396.5	22.1	66.6	13.9	1307.1	645.2	661.9	0.39	0.369	0.307	0.225	-0.00149	0.92794	-0.00165	0.92755
2024	69	22.7	159.2	12.6	25.4	80.6	1086.3	680.2	404.2	30.3	63.3	14.2	1339.8	658	681.8	0.398	0.382	0.322	0.226	0.01172	0.93888	0.01107	0.93787
2024	70	24.1	166.8	13.9	26.1	85.9	1136.5	705.5	431.8	43.7	65.3	14.4	1406.6	693.5	713.1	0.407	0.399	0.34	0.234	0.01314	0.95129	0.01326	0.95039
2024	71	22.6	173.5	12.8	25.1	87.7	1170.9	742.3	431	28	71.4	14.7	1463	730.6	732.4	0.416	0.415	0.359	0.248	-0.00275	0.94868	-0.00231	0.9482
2024	72	21.1	184.7	12	23.5	94.7	1244.7	785.6	459.8	35.8	71.4	16.3	1498.3	749.6	748.7	0.419	0.431	0.373	0.262	0.0474	0.99473	0.04715	0.99398
2024	73	21.3	195.9	12.1	24.1	100	1360.8	869.6	497.1	29.2	83.3	18	1507.1	756.7	750.4	0.432	0.47	0.385	0.277	0.04544	104097	0.04517	103991
2024	74	21.3	196.5	11.8	22.9	108	1556.3	1073.6	490	27.8	103.4	21	1532.9	770.3	762.6	0.491	0.605	0.429	0.349	0.03182	107463	0.03217	10739
2024	75	16.6	208.5	11.1	22	116.4	1749.4	1217.8	534.3	37.2	104.2	25.7	1520.5	759.1	761.4	0.534	0.648	0.495	0.408	0.02729	110436	0.02741	110374
2024	76	16.7	223.6	11.3	22.3	125.3	1851.4	1301.9	553.7	43.2	113.8	27.9	1532	762.5	769.5	0.569	0.639	0.529	0.454	-0.06543	103442	-0.06462	103467
2024	77	19.1	247	11.4	22.7	130.1	2008.6	1368.5	643.7	56.8	126.6	34.1	1556.8	774.2	782.6	0.603	0.652	0.575	0.53	-0.02096	101297	-0.02104	101313
2024	78	18.5	252.5	11.3	21.9	136.6	2096.8	1489.4	621.9	56.4	142.7	37.9	1577.2	787.2	790	0.651	0.701	0.623	0.596	-0.03843	0.97478	-0.03834	0.97502
2024	79	19.9	277.4	12.3	24.3	151.9	2393.7	1678.8	712.6	46.3	164.4	48.6	1576.4	786.6	789.8	0.725	0.779	0.682	0.67	0.00562	0.98028	0.00523	0.98013
2024	80	19.6	288.6	12.3	23.7	163	2637.4	1906.7	733.9	46.8	196.7	55.3	1577.3	783.4	793.9	0.807	0.882	0.756	0.843	-0.00916	0.97134	-0.00894	0.97141
2024	81	20.1	325.6	12	23	167.1	2935.3	2036.3	903.3	41.8	178.1	58.8	1546.6	765.5	781.1	0.891	0.935	0.829	0.908	0.0028	0.97406	0.00281	0.97415
2024	82	17.8	313.5	11.1	20.9	177.3	2855.1	1949	910.4	79.9	177.7	62.3	1538.6	760.4	778.2	0.902	0.942	0.87	1001	0.0117	0.98552	0.01171	0.98562
2024	83	17.7	349.7	9.5	19.7	174	2963.4	2104.3	876.6	75.5	184.4	62.9	1531.7	759.4	772.3	0.917	0.953	0.891	1021	-0.03085	0.95559	-0.03095	0.95558
2024	84	20	367.2	12.2	23.1	200.4	3435.7	2437.7	1007.2	84	206.9	91.1	1528.1	761.8	766.3	0.941	0.978	0.904	1059	0.02944	0.98414	0.02983	0.98452
2024	85	18.9	384.7	11.7	21.5	199.8	3476.9	2443.4	1040.8	100.5	218.7	75	1550.8	782.9	767.9	0.954	0.974	0.916	1.07	-0.00039	0.98375	-0.00085	0.98369
2024	86	18.2	383.2	11.7	22.3	219	3459	2386.5	1074.8	105.4	232.7	73.9	1570.3	804.5	765.8	0.968	0.974	0.959	1019	-0.00288	0.98092	-0.00279	0.98095
2024	87	20.3	440.1	13.8	26.9	269	3916.5	2662.1	1270.4	137.1	282.5	74.7	1595.8	832.9	762.9	1	1	1	1	0.01926	1	0.01924	1
2024	88	21.2	463.8	14.1	28.6	281.8	4297.3	2841.3	1463.5	158.5	293.9	82.6	1656.2	891.7	764.5	0.999	1023	1041	0.992	0.04931	105055	0.04929	105053
2024	89	20.3	453.8	13.5	27.2	272.1	4474.4	2947.8	1518.2	148	311.4	81	1727.7	942.2	785.5	1064	1089	1072	1039	-0.01069	103938	-0.01066	103939
2024	90	20.7	493.5	13	26.7	277.1	4660.2	2969.3	1725.5	140.9	345.4	74.9	1781.8	983.5	798.3	1119	1125	1112	1087	-0.00537	103382	-0.0053	10339
2024	91	20.2	514.9	12.9	27.9	296.4	4761.2	3196.2	1571.1	161.3	354.4	77.7	1820	1030.3	789.7	1107	1109	1144	1122	-0.03062	100264	-0.0306	100274
2024	92	20.9	558.2	13.7	28.8	324.9	5290.6	3210.5	2096.5	188.1	406	90.6	1868.4	1073	795.4	1124	1133	1164	1131	0.093	110037	0.09301	110048
2024	93	20.4	574.5	13.9	28.7	332.5	5608.1	3245.3	2363.3	180.3	408.1	87.3	1935.9	1126.6	809.3	1143	1134	1185	1151	0.02957	113339	0.02956	113349
2024	94	19.7	573.2	13.5	28.5	348.2	5566.2	3137.4	2414.4	175.1	386.9	83.3	1988.5	1167.6	820.9	1146	1161	1213	1.14	0.01629	1152	0.01629	115211
2024	95	19.2	554.5	13.6	28.7	373.6	6039.9	3570	2456.4	257.2	373.1	80.3	2030.3	1208.1	822.2	1153	1204	1248	1148	0.01832	11733	0.01838	117349
2024	96	19.1	560.6	13.4	29.1	382.1	6160	3541.9	2684.5	178.1	414.8	77.9	2136	1294.2	841.8	1196	1261	1263	1193	-0.00326	116948	-0.00325	116968
2024	97	0	0	0	0	0	0	0	0	0	0	0	2167.7	1331.5	836.2	1.24	1228	0	0	0	0	0	
2026	58	212.5	1010.9	86.5	182.6	369.9	6423	4452.8	2001.9	135.9	154.3	60.6	2867.8	718.4	2149.4	0.37	0.348	0.249	0.227	0	0.97769	0	0.97636
2026	59	207.8	1110	83.8	178.3	366.4	6673.5	4558.6	2130.9	148.2	177.4	62.2	3227.3	1057.4	2169.9	0.376	0.335	0.252	0.224	-0.03498	0.94408	-0.03487	0.9429
2026	60	204.3	1036.2	80.3	160.6	365.9	6789.1	4603.6	2172.6	121.1	176.8	63.8	3768.7	1439.5	2329.2	0.396	0.343	0.257	0.232	-0.04437	0.9031	-0.04439	0.90196
2026	61	199.8	1029.7	75.2	153.9	362.4	6861.5	4620.1	2196.9	117.9	185.5	65.5	4159.9	1713.7	2446.2	0.406	0.339	0.256	0.225	-0.03976	0.86791	-0.03995	0.86663
2026	62	196.7	1035.4	71.5	143.4	362	6916.6	4594.7	2273.4	117	178.8	67.2	4583.6	1993.1	2590.5	0.41	0.347	0.259	0.23	0.00331	0.87078	0.00314	0.86936
2026	63	185.3	1034.6	68.8	147.4	359.5	7039.7	4831.6	2207.9	126.5	147.9	64	4921.5	2214.8	2706.7	0.412	0.34	0.264	0.229	-0.04249	0.83455	-0.04195	0.83365
2026	64	183.2	1055.8	68.3	146.2	362	7313.4	5042.2	2276.7	140.2	152.8	64.3	5357	2457	2900	0.41	0.334	0.268	0.227	-0.01118	0.82528	-0.01097	0.82455
2026	65	178.7	1055.8	63.6	136.8	349.7	7200.9	4936.7	2264.4	115	143.1	64.5	5645.5	2673.4	2972.1	0.409	0.359	0.273	0.224	0.04597	0.8641	0.04543	0.86288
2026	66	169.6	1041.1	61	129.8	350.1	7451.8	5223.6	2237.9	105.7	152.3	64.8	5835.3	2807.7	3027.6	0.436	0.39	0.282	0.225	-0.00862	0.85669	-0.00877	0.85534
